Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
13694.042,0.53926929,-0.49616262,0.84768923,-0.50804759,0.71392583,-0.18872223,-1.16818819,0.41040215,-0.23009165,-1.43807742,0.36411042,0.74044329,-0.13504850,-0.01079249,0.07722450,0.09068662,-2.09125230,2.20403529,-0.26189086,-1.47255743,0.93931115,1.06754112,-1.15888618,0.96916641,-0.40687167,-0.04432811,-0.51500129,-0.57355557,4.00,0
42791.795,0.15121906,1.89933800,1.06350539,-0.12923472,1.68555092,-1.10103613,0.38508190,0.66330028,-1.04451050,-0.46106239,-0.05675525,-1.60540070,0.73888228,1.05975293,-1.36929954,-0.65904342,-0.07298102,-1.10806345,0.35478703,0.05928274,-0.42734906,0.43428667,0.65542960,1.69105500,0.22343726,-0.44050348,-0.85315680,0.30418789,22.43,0
144448.684,-1.31640110,0.77001919,-1.26764157,-0.99007360,0.14722599,1.09519849,-0.15363762,0.17803553,-0.12863145,-0.49587309,0.77564215,-0.46986969,-0.37301156,0.12938666,0.05084968,-0.56391351,-0.16536647,-0.95109150,-0.20699321,0.88465349,-0.06539477,0.48108893,0.56673631,-1.94783215,-0.90306293,-0.01534220,0.89849293,0.54020570,29.78,0
127364.277,-0.42270612,-0.49286276,1.44617259,0.11656607,-0.02434177,-2.26643173,-1.81508639,0.03424404,-0.47037313,0.65574640,-0.25819896,-0.69025640,0.14808700,-1.64803723,0.74853711,0.39137265,1.20508574,0.10605805,0.63288855,0.71924431,-0.79775616,1.60931196,0.43100989,1.14424321,1.10532611,1.05687540,1.26682673,-0.52071980,39.85,0
149404.153,0.31552253,-0.00607516,0.48505816,-0.57120104,1.46255447,0.17118262,1.90621191,-0.05105728,0.86979719,0.53275340,-0.71424528,0.60338561,0.73574093,0.59139103,0.72919797,-2.38290230,0.34022822,0.02310500,-0.27440085,0.16435295,-0.49920135,-0.11161771,-1.71481859,-0.19024900,1.78908168,-0.93102019,1.11063674,0.17418815,4.34,0
68608.631,-2.18572723,0.32796130,1.59992567,1.14218701,1.71402916,-1.42185000,-1.43804332,1.48715236,0.15294338,-1.16407739,0.40993365,0.46593914,0.27015834,0.72744302,-0.12416219,0.94138307,-2.11453025,1.33128670,-1.32304126,0.84859204,1.12458949,0.38471730,1.07150488,0.06550870,-0.95015656,-0.05845656,0.50508194,0.49866318,5.88,0
87302.787,0.54761816,-0.75703637,0.80842048,0.19440869,0.53540515,1.93326928,1.75363512,0.18217114,1.81808140,1.22129377,-0.61893315,0.06409950,-0.57287659,-1.94251315,0.66220501,0.27550009,0.24685946,0.79547208,0.79961347,0.78861533,0.49325932,0.05551156,0.69160183,-1.52848951,-1.15021525,-0.41689230,0.12023372,-2.10019610,25.57,0
109874.739,0.35793841,0.42130149,1.07907365,-1.50886121,-0.47300982,-0.70216436,-0.31506162,1.33649404,-1.59815250,-0.26891833,1.44289660,1.91960783,0.21933177,0.85691409,-1.85308565,1.37928671,0.79597107,0.41786051,0.71067676,-1.51698077,0.58948145,1.47886292,1.36132112,-0.70022265,-0.38667853,0.13101503,0.42406445,-1.36814433,23.00,0
97362.553,0.66916823,0.52038427,0.02673618,0.55606275,-0.74662496,-0.36519082,-0.72934709,-1.98704361,2.53830761,1.05978414,0.28067428,-0.88723954,1.12840977,0.68207317,0.06406353,0.75566503,-1.39718217,-1.01592140,1.33707527,-0.07110908,0.38365477,1.02909022,-1.10093843,-0.46185461,0.60842535,1.28358706,-0.43552896,0.30908908,268.21,0
57110.738,0.09619314,0.12347653,-0.02208774,0.04725588,-1.10597589,0.21328051,-0.33096179,-0.37100370,0.55229793,0.73017722,0.10068209,0.35896410,0.80655442,-0.46756488,0.94769566,1.24792132,-0.94310425,0.81884877,1.31469142,-0.07435483,-0.08695966,-0.02531777,-0.78523509,3.05350984,0.70383074,0.68040096,-1.25542905,0.52151253,26.22,0
107025.225,-0.08033288,-0.49309016,1.74369479,-0.69244048,-0.93082224,-2.81025716,-0.64374122,-0.17147522,-1.82530349,-1.44333901,-0.73734985,-1.12214383,-0.19282043,1.67795278,0.86493100,-0.42449063,-1.15261436,0.97555555,0.17592815,-0.24904513,-1.07011753,0.67909336,-0.95636753,0.12431892,0.02373481,-0.92374335,-0.44509819,0.99620926,29.11,0
104746.829,0.16827652,0.42801634,-0.64202883,-1.46350398,-1.41544928,-0.71603149,0.53689055,0.07707230,-1.14084925,-0.18343278,-0.58284653,0.15044215,-0.24562089,1.65252727,1.06623122,0.52472503,0.29875822,0.27328307,0.22823021,-0.67350138,-0.90419847,1.35353685,0.49076383,-0.01204295,0.62800750,1.33514007,0.11959500,-0.59246738,31.81,0
53270.121,-0.46478991,-0.07353629,0.41961730,0.31168099,1.61801859,-3.08100987,-1.02664277,-0.64374857,-1.42916321,-1.37758285,-1.45398404,-0.06251581,-1.70731788,0.01514409,-1.90727089,-0.77283039,1.33794081,1.40861669,-0.38188822,-0.31360090,1.73352606,-0.03986729,0.09168146,-1.33819819,0.03380156,1.02188633,0.43053988,-0.63974613,29.75,0
122290.447,0.71804591,-1.91336972,0.32631156,0.30248389,-1.05031051,-0.81558893,0.30157553,0.76741294,0.19816805,1.22935473,-2.22614653,0.06051056,0.54671843,-0.80635937,1.99132510,-0.23645083,2.07967666,0.22042548,-1.01203192,-0.38682847,2.92182309,-0.99388569,0.16457571,-0.41724287,-0.17636538,0.40846786,0.69849148,0.12838738,89.31,0
97351.788,0.12762226,-0.48829093,0.81650009,-0.44024591,-0.10700651,0.38527778,-1.48917865,-1.06850480,0.36123871,0.23115580,-1.06053121,-0.64420973,-0.99986432,0.39986488,0.03879708,-0.56326911,-0.93393117,0.64808421,-0.12233748,-0.50792656,-0.19000648,0.53620320,-0.39117849,-1.34672754,-0.03262082,-0.01553832,-0.71819428,-0.03738534,43.31,0
135310.685,0.53198262,-0.07247168,1.35718190,-0.10618424,-0.44346847,0.40316274,-0.66637196,-0.81240631,-1.27809554,0.91868620,2.67140319,-0.99427691,-0.31502441,-0.11271659,0.65156685,1.49820148,-0.06962114,0.78062351,-0.17280577,1.04004843,0.51889147,-1.19545254,0.15813229,0.07652992,-0.47971936,-0.27847321,1.38001806,-1.26396403,18.35,0
43874.286,-0.09352745,-2.66633162,0.88792058,-0.23462681,1.28985360,-0.04098149,0.80218640,2.06976561,1.92722406,1.55509457,0.54682148,1.28365415,-0.97628273,-0.04131216,0.54628579,0.95546572,0.84284993,-0.63451590,0.02743326,0.19002577,0.13785528,-0.83391371,-0.55690352,-0.87139818,-0.35222758,0.63796220,-0.42936994,-0.19874684,1.57,0
122556.320,-1.67526614,-1.79375765,-1.41441889,0.90683691,0.41924557,0.40651730,0.50089600,-0.49142846,-0.88857609,-0.40456194,0.31662981,-1.20032235,-1.36677965,-0.58054132,-0.23599321,1.35378563,-1.60091180,-0.25931063,0.16659091,-0.61823007,1.14479553,0.75269089,-0.16289031,1.54015074,0.06314640,0.11328321,0.37425150,-0.20609821,173.03,0
86505.080,0.35757511,-1.74621090,0.92166637,-1.07405550,0.42831765,-1.01016096,-0.84946263,2.25711821,0.75685596,1.28601356,-0.39347322,0.23385728,-1.51043751,1.67593122,1.00762091,0.91089468,-0.87764613,0.54589259,-0.34145988,0.02189280,-1.31821177,-0.69833428,0.82319322,0.52103835,1.17598306,0.96218482,0.01670935,0.81367004,61.90,0
99737.304,0.14352856,-1.18891458,1.69684582,1.15663326,-0.44922065,-1.52347974,-0.14920802,-0.41594157,0.43459545,0.03810820,0.04276584,-1.54305963,1.02464378,-0.59403405,1.43337529,-0.38542054,-0.25028647,-0.15351886,0.10467951,-1.00055904,0.27808020,0.13731780,-0.58331222,1.60260638,-0.94990043,-0.27830259,-0.07434976,-0.51772766,8.48,0
94030.350,0.05372990,0.15174472,-0.83807040,0.00102489,1.84620564,-0.00318772,-1.09778515,-0.19296477,1.37625575,0.23171136,0.03554950,0.23814503,0.29876191,0.26583427,-0.01926685,0.88773350,0.12369990,0.57942562,-0.96042625,-0.51200460,0.76219332,-0.26956680,0.74069418,0.65261152,0.15720995,0.05179102,0.33439135,0.37070457,8.32,0
34375.244,-0.01058645,0.74408442,-1.02457751,-0.23732638,0.53235210,-0.63170339,-0.73277552,1.26653391,1.67328157,-1.13893336,0.64577422,-0.34861212,-0.82244061,0.58649373,0.34261912,0.04876394,0.76000385,1.26430898,-2.14946877,0.58922566,0.17501833,0.54911197,0.19020291,1.01362035,-0.10585340,0.16512043,-0.85907250,-1.23387126,24.60,0
146310.323,-0.46050069,-0.83981674,1.56168137,-0.90387068,1.48819277,0.49228249,-0.61511998,0.43878628,-0.46211181,-0.16276871,-0.53458460,-0.67320955,-0.30677066,0.86882536,-0.75019798,-1.30220524,-0.56147013,0.24231767,-1.56455518,-0.54831532,0.36809293,-1.21969206,-1.01761152,-0.33295804,0.00668819,0.40199322,-0.99927389,-0.54304402,152.84,0
119400.538,-0.83211853,-1.49980739,-1.83089005,0.70492214,-0.37017638,-0.51741092,-0.36915983,0.18464353,-2.63735233,-0.97689817,0.39258938,-0.20234877,0.91104803,-0.39828308,-1.34459379,0.20318222,-0.84552069,0.74372078,-0.46989446,1.07964259,-0.38655965,0.91833908,0.08921840,0.38464445,-0.02279521,-1.48868592,1.07424947,0.31552777,35.23,0
7057.008,-0.14372469,0.15370361,1.15836546,0.59086094,0.53611804,0.01912887,-1.18864510,0.57993382,-0.37154714,0.28088676,-1.28021782,-1.23524598,0.00864689,-0.79621590,0.23417528,-0.80480625,0.33838655,-0.51126542,0.74455546,-0.44829336,0.42996166,-1.25143669,0.51883430,1.93204843,0.42476246,0.69879478,0.91842630,-0.87075750,26.85,0
111500.292,-0.03506099,0.28861045,-1.59606239,2.09403272,0.18268846,0.83248249,1.67737634,0.14671502,0.73506313,-0.79813863,0.71197008,1.06762027,-1.63223625,2.94472427,1.70380493,0.80392695,-0.16466891,0.17931413,-0.25636921,0.41655378,0.81381100,0.20808497,0.56942618,-0.05965075,0.06368951,-0.15867219,0.77520459,0.39540171,13.03,0
115420.416,-0.48858617,-5.23546066,0.90308152,-1.00896172,-1.67750338,0.41476796,-1.27146954,-1.06327738,-1.61017463,1.65059198,-0.27696536,-0.16159729,-2.73626971,-7.77604873,-0.55762509,0.76103897,1.26892264,0.19021558,-1.25317382,-1.53653505,1.07642713,-1.74524048,-0.95942904,-0.86658712,-1.18172813,-0.97552208,4.12746874,-0.86933521,440.30,1
71291.719,-1.34942278,-1.49784232,-0.44837001,-0.34573865,-0.19550584,1.38288977,0.91012981,-0.71487684,-0.81528682,-0.75370230,0.73919725,-0.42787244,0.31558106,0.15255344,1.42071760,-1.92228296,0.81395050,-0.18387229,-0.01775355,-0.36952917,0.07722942,0.13845057,0.38592708,0.81466136,0.43794965,1.88880138,-0.43060027,-1.33182983,9.06,0
56711.880,-1.08872548,-1.02752644,-0.03535215,0.65281750,-1.14969537,1.04884824,1.17056328,-0.21844368,1.89649615,-0.30639384,-0.74693893,-0.49707601,-0.42708539,-1.12455697,-1.14503122,0.19213627,-0.38936030,-1.21735609,0.91245381,-0.39411775,2.07482903,0.92925907,0.44322923,-1.35671152,0.01205550,-0.61322406,-0.57842086,-0.27587260,12.30,0
38144.115,1.80160531,1.92735553,-0.80599476,-0.86735770,-0.41429185,0.34022278,-1.12660706,-1.04710829,1.06246679,0.97526871,0.51156152,-1.29378486,0.63702590,0.63057850,1.86390490,-0.67646683,0.42155206,0.65579184,0.73403859,0.90158128,2.74073009,0.40593877,0.63677145,-0.80430648,2.03198622,0.02250601,0.05842162,0.44849988,6.24,0
40829.385,-0.77858493,-0.90062041,-0.15336399,1.47442895,1.23563348,2.17720757,2.51353463,-1.22782051,-0.89929674,-0.16328860,-1.36721794,2.52391702,-1.14043287,-0.63829423,0.49752367,-0.88662371,1.74950912,0.99557606,-0.48379913,-0.02869021,-0.66341206,-0.70743149,0.31100653,2.26702886,0.55731759,0.74933299,0.33877572,-0.52275462,11.39,0
55962.796,-3.83346133,0.34701460,-0.46925580,1.12718033,-0.39490477,-0.76870563,0.90470363,0.31627867,-1.62701643,1.32664160,-1.48915690,-1.49747012,-1.37262566,-0.87771254,0.60083406,0.48213365,0.60398379,1.07331758,0.00131430,1.08448495,1.20126342,0.69476271,-0.66041026,0.82648229,-0.33181595,0.63032341,0.75885787,-0.27685125,11.61,0
121113.406,0.77932881,-0.30643750,-1.58329334,0.47851296,-1.65847586,-1.48488281,0.69550545,0.15921987,-0.22335691,-0.48624725,-0.03362331,-1.77166600,-1.43365755,-0.11321422,-1.01029959,1.19719937,-1.39364015,1.75788547,-1.36359514,-0.39742732,0.76645821,0.07505717,-0.56671687,-0.17858014,0.46289853,0.60543702,-0.34581924,0.06434721,5.47,0
149806.503,0.29146856,-0.77640312,0.70018879,-0.37392725,-0.48921056,0.09371179,1.07340978,1.06013431,-1.52665228,-0.87650866,0.93683085,-1.62342116,-0.27008621,-0.34872414,2.22109340,0.56195522,1.94971332,-1.20489559,0.51187027,0.93236418,1.09397605,-0.31674526,0.82007509,1.42717098,-0.63263244,0.74779948,0.69389155,0.69024970,2.24,0
168382.933,0.69080451,0.20005092,-1.13040922,0.38519046,0.51593399,0.67690734,0.83972442,-1.10490745,1.18526044,0.39938311,0.12339214,0.90221329,0.72508888,1.25532157,0.69325247,-1.69381025,-0.55119447,-0.06310186,0.27145854,0.64110390,1.30044329,-1.28150572,0.29784979,1.03010902,0.88516463,0.62009278,1.17316340,-0.54744316,13.51,0
62379.396,-0.45776472,-0.49732041,-1.50812659,1.10180937,-1.56167825,-0.34051168,1.05618054,0.88107356,1.63300458,1.83805120,-0.21469098,-1.29033014,-1.35076933,-1.21180911,-0.10547008,0.27680514,-1.42941062,-0.16575470,0.15985880,0.42670220,-0.13048121,-0.11492412,0.16402848,0.45462436,-0.05737591,0.89142099,-0.12296427,1.67429759,11.04,0
52185.988,0.86190250,-0.17906219,-0.56743088,-0.76913802,-0.86203405,1.21129759,-0.68382200,0.24588571,-0.48143589,-0.07952193,-1.71949806,0.46806071,-0.18087648,-1.84847013,-0.30976423,0.03774202,0.10419052,-0.14605604,0.81387585,-0.11361974,0.04949890,0.07479748,-0.26321525,2.30562038,0.96663239,-0.26580227,0.19108127,-0.76981705,39.24,0
165907.655,1.91114652,0.01310629,0.57161612,0.47980091,1.12852908,1.47221254,-0.55791511,1.86669895,-0.73405736,0.15570681,0.26130068,-0.18847185,0.82123459,-0.93023186,1.04474363,-0.49045363,-2.05103046,0.80723429,0.86541481,0.43878184,-0.40916826,-0.97940128,0.14517485,-0.27867477,-0.14745197,0.48643164,0.27035783,0.18396121,22.70,0
14669.701,-0.67061621,-1.32236339,1.64149809,0.23020179,0.23179890,-2.77986348,0.90995018,0.84929921,0.36762625,-1.08688370,-0.47511869,1.63066429,1.06661334,1.03163838,0.37142043,-0.15237107,-0.57058003,0.86244987,1.07098396,0.16652401,-0.25457565,-0.49880801,-0.24783930,-0.65916530,0.99550653,-0.81377876,-0.58394834,-0.59661987,22.47,0
134067.098,-1.53374971,-0.93382681,0.43516269,-1.49942085,-1.35077953,-0.58513880,-1.08361286,-1.96050696,0.71144155,-0.80731629,0.49026782,-0.52609835,-1.22649214,-0.73220722,0.94345426,0.47793160,-0.71103782,0.13103769,-0.25351433,1.13999326,-0.59905495,0.59578089,0.21308667,-1.32771678,2.36977612,0.79204266,-0.19183963,-0.00392760,6.53,0
19875.429,-0.82938387,-0.99163977,-0.37221743,-0.60664887,-0.03932195,0.46745202,-1.34355458,1.00401773,0.50229257,-0.83878157,0.61359371,-2.53114480,-0.91914489,1.27241905,0.47969851,-0.01130000,0.82206688,-1.46345967,1.24935003,0.99560599,-0.45128254,0.91608906,1.07016474,0.83566370,-0.75480909,0.92658362,-0.04854252,-1.15879904,16.65,0
168421.413,1.81943163,-1.27557715,0.41603620,-0.98395964,1.60837109,-1.66974590,1.83999454,0.56954733,2.05850530,0.57116584,-0.57196542,-0.09067957,-0.89550558,0.19725445,-0.56721673,0.23541122,0.16334497,-1.39296756,-0.08430956,0.12232469,-0.34804917,-0.74298162,-0.16361084,0.22265175,-1.00676292,0.56819540,0.39895660,0.11220288,96.13,0
141946.272,-0.29107866,-0.26083290,0.28253392,0.06156225,-1.50710368,-0.08614502,1.55026839,-0.84586967,-0.75497823,0.76532529,-0.16288277,0.05859424,-0.97027904,-0.31127425,0.92339156,0.28594534,-0.44917812,-0.24163680,0.22624020,0.74352391,0.99439674,0.08432107,0.32758226,0.44119834,-1.06126653,0.46646655,-0.46988550,1.22485973,17.92,0
27243.507,-0.77058722,-0.50929240,0.77432570,1.12881838,0.71500397,0.74522333,0.14561871,0.88780229,0.08387655,0.28484006,1.00841333,-0.85375601,-1.05640283,-0.29824614,1.11450293,1.01338707,-0.21553042,1.69937268,-1.08509669,0.04827221,0.36910668,0.34908992,-0.02852051,-0.34171549,-0.83453998,0.89350371,0.39367501,1.12539113,21.94,0
94354.678,0.06772319,1.74479710,0.51050926,0.19777472,0.52081259,-0.74464362,-1.71561861,-0.15684700,-0.47056693,1.21876787,0.44800722,0.28813491,0.54771243,0.19362650,-0.28394547,0.29675223,-1.98088488,-0.08551534,-0.14427752,-0.23441429,-0.09225689,0.11504903,-0.28439451,0.40291664,-0.00733137,0.04905306,0.16545108,-0.50573861,26.84,0
106412.522,-1.07031253,-0.73079067,1.41959184,0.79608987,0.33196966,0.38151444,-1.66650116,-0.17534767,0.20222520,0.16664557,0.48188349,0.03342924,-0.08698461,-1.24176747,-0.22994896,0.40569692,-0.60310381,-0.96817752,0.04581735,1.12374616,0.91644742,-1.23221146,1.02274278,1.06990255,-0.52407316,0.90561844,0.22189668,-0.19455558,39.57,0
169951.565,1.01851582,0.15764624,0.09524559,-1.45003329,-0.35677680,-1.66693273,-0.28423046,1.47810752,-2.87499031,-0.40154055,0.95412209,-0.11436320,0.59771066,-1.24151824,-2.49328322,0.05179118,-0.02053193,0.24496588,0.49773211,-0.31991336,0.32394771,-0.55991666,0.00352414,0.07850090,0.23019701,-0.10684990,0.75773804,-0.11519015,23.17,0
104311.435,2.02691790,0.65180698,0.20373699,-0.16239249,0.47230198,0.18998790,0.42814551,0.19825222,0.08435126,-0.99323813,-0.37317643,0.45262112,1.21816669,0.95704759,1.11027190,1.35648371,-1.04853819,-0.95906048,-1.16325359,-0.66342074,-1.50960449,0.95771432,-0.16493139,1.05688232,-0.14261397,-0.31548711,-1.20909679,0.14324377,6.67,0
30767.862,-0.61141497,1.70026972,-1.27051473,1.32491610,-0.80452233,0.23112011,1.05482449,-0.53039585,0.76368839,1.45696225,-0.53682901,1.14173585,-1.30865632,0.36069132,-0.30311297,0.87230450,0.36723460,-0.17473530,0.13531396,-0.85516643,0.72190910,-0.27088203,-1.68173525,1.01547934,-1.12195602,0.27616453,0.50122154,0.96756229,1.64,0
163900.956,0.71868961,-0.13307837,0.41881901,0.94179074,1.36406800,0.66410773,-0.70852497,0.52486921,0.29802630,-0.76746893,-0.36297861,0.74219514,0.87771227,0.51995922,0.16880072,-0.53564103,1.08501245,0.97359028,-0.24495820,1.27042794,1.35470383,0.19833600,-0.29916540,1.40800100,-0.78589393,0.12952382,-0.10970121,0.67826662,11.08,0
170626.308,-0.14086173,0.08432332,1.05410987,-0.52605310,-1.37598662,-0.69097793,0.16018495,0.01024072,-0.97483287,0.09494459,0.24909284,0.04221836,0.56095497,0.00578712,-0.22024949,0.71777654,-0.50644950,-1.84939723,-0.82117458,0.11816636,0.69145008,-0.63925554,0.87433712,-0.41545946,0.26889983,-0.70673805,-0.49948262,0.04823004,78.81,0
115974.710,-0.64630486,-0.82716833,-0.73985969,0.32240943,-0.21351829,1.98752756,0.90533092,0.89385867,-1.74440744,0.45099106,-1.92150244,-0.46326011,-0.31630373,-1.74620988,0.00340701,1.30554537,-0.94800266,0.30192787,0.85334008,-1.14972827,-0.01784386,0.94155012,-0.87673493,0.28211637,-1.52114928,-0.51284091,0.24738857,0.33134403,67.33,0
41260.192,-1.08367787,0.25121016,-0.09544999,-1.08448546,1.54617709,-2.00479846,-1.57618116,0.48764359,0.31793246,0.21854614,0.49143863,-0.38178299,-0.85131642,2.19314334,-2.23423057,-0.70190542,-0.92980233,0.51885547,0.52573075,1.15137058,1.43982718,0.34417631,-0.22275867,1.11027228,-0.87618302,0.42296211,-0.00125528,-0.13654661,19.83,0
5273.970,1.09167220,0.84342785,-1.23908510,0.35938180,1.30926442,-0.02505229,-1.52061081,-0.04366429,-0.21414999,0.73603857,1.66581752,0.81266473,-0.04601334,2.19292855,0.81014671,0.42580005,0.57766450,0.15597339,-1.75006523,-0.70919025,0.48866670,-0.04954221,1.30378272,-1.19985809,-0.92794528,-0.80540250,-0.18853752,-0.31573578,24.16,0
73.326,-1.59619842,-0.61949671,0.62013080,-0.37534408,1.19502439,0.36748000,0.95573562,-0.51154735,0.01212135,-0.64749259,-1.08589316,-0.31682153,1.28855096,-0.04319262,-0.06373260,1.73577257,-1.01848575,1.21112288,-0.20371841,0.44470102,-1.96129597,0.32993324,-0.71184554,0.46188185,-0.35650344,1.36381262,0.71227893,0.09541891,2.70,0
94214.369,0.44664011,-1.05054071,1.52797131,-0.18438173,0.27773407,-0.92538350,-1.72327626,0.32842255,-0.14840230,-0.18447609,-1.52147349,-1.36108702,0.39207216,0.44333536,0.11681323,-0.40305535,-0.15864860,0.32342028,-0.19488521,-1.48093989,-0.54717913,-1.18459737,1.24240070,0.78801893,-0.69883362,-0.61461561,-0.99014339,-0.36136376,21.46,0
29068.916,-0.27188527,0.58929401,-0.01136270,-0.54096362,-0.63147648,0.67447636,0.15343725,0.13402013,0.31603160,-0.54895744,-1.18961900,0.61811223,-0.96371513,-1.46244461,0.77717760,0.39847305,0.42706397,0.22591580,-1.05215849,0.47812266,-0.87849250,-0.84776088,-0.16648783,0.51390383,-1.30196897,-1.18338814,0.78361469,-0.33491037,34.44,0
127314.451,-1.28015753,-0.34811642,1.19485062,1.55244707,0.60862630,-1.32425853,-0.79876381,1.14908818,0.63837381,-0.23321790,0.37530674,1.06675648,-0.89316665,0.57618901,0.57296097,0.45631471,0.02686409,-0.60032812,0.55633700,-1.38233242,-0.20856610,0.56738781,-0.18023788,-0.35128399,-0.33106774,-0.03281369,-1.15829321,-0.37439142,31.41,0
31741.821,2.17652063,-1.10115317,0.22213074,1.81717455,-1.38247870,-0.03380733,-0.61649333,1.29335293,1.72207516,-0.82554237,2.11106165,0.37870181,-0.40529707,-2.30390617,1.01524195,0.50976364,1.32347840,-0.47515142,-0.86811264,0.97974209,-0.81768109,-0.99205092,-0.93529333,-1.20191302,-0.88207067,-0.10486499,-0.80330327,-0.36793854,39.36,0
34213.404,0.99314397,1.15052943,1.02851395,-0.81896416,-0.64594254,1.58898097,0.06739854,-0.73276990,-0.63630257,1.04351035,0.39893644,-0.85174323,-0.11487123,-0.19077011,1.19720677,-0.87868402,0.22748232,-0.07596084,0.09315699,-0.29656546,-0.07280023,0.06511505,1.09193214,-1.28177689,-0.79881589,-0.54846447,0.45944257,0.64687821,313.12,0
42354.284,0.19646226,-1.46929840,-1.55418475,-0.92910155,0.01774711,0.93874106,0.29378236,-1.23502182,-0.52428941,0.21191064,0.41739772,-1.03390770,0.25585355,-0.59665415,3.02510449,-0.31787557,-1.21904461,0.18779231,0.66702169,0.37089357,1.01357896,-1.55748311,0.31673110,0.86784762,0.37815862,0.17972351,1.01797962,-0.54120143,17.92,0
44094.161,1.64067491,-1.25932933,-0.42884232,-0.91310076,-1.28589005,-1.22645303,1.38431520,0.61133512,-0.10099466,1.76499924,-0.81941610,0.97257271,0.21762020,1.06912050,-0.49923452,-0.87982642,-0.02779077,-0.30054372,1.67716978,-1.04312104,-0.37261496,-0.07559505,-0.77699597,-1.06595591,-0.98333398,-0.25019485,0.44931767,-1.03597102,25.65,0
88376.067,0.47207550,-1.41248350,-1.51780291,0.00540806,0.00612531,-1.01974570,0.13065081,-0.92574438,0.51296532,-0.18453823,-1.31528132,0.98303811,-2.27452279,-1.51807053,0.98598485,0.85510087,0.44256058,-0.68633015,0.33520709,-1.19953519,-0.93124739,0.18700940,-0.14278038,0.03948465,-1.01803418,1.13670207,-0.46801205,0.42431870,13.07,0
79799.716,-0.64603149,1.39685632,-2.51894605,1.14387866,0.18927710,0.19257869,0.44915401,1.14047577,-0.72719143,-2.31468687,0.87004883,-0.15778060,0.45663357,0.07115286,0.60435027,-1.24190749,-2.25286074,-0.60362086,-0.10919084,1.71525023,-0.09001241,0.90791001,0.03004426,0.62911531,0.52310679,0.13302131,-0.20600418,-0.60619752,157.92,0
13620.787,0.17162306,0.55131409,0.11519077,0.06832281,0.51740480,1.22416122,0.76109749,0.11316717,-0.55791869,-0.06045889,-0.94208128,1.37069131,0.29550172,0.87375671,1.42815320,1.44906502,-0.55040037,-0.61927559,1.15795495,-1.15067773,0.30330964,0.65555586,-0.03468568,-0.28977832,-0.80028968,-0.02364297,0.98814029,0.31196513,92.02,0
95234.797,-0.93762076,0.70974450,2.15127935,-1.14166526,0.51730771,1.74484629,-0.75489356,-1.57999542,1.36325656,0.27207547,-0.62083846,1.30576404,-0.04840567,-0.96175903,-0.32062514,-0.73105987,0.88361056,0.34902182,0.87162802,-0.19309384,0.37319912,1.10075960,1.15792729,0.28770260,-0.63286192,1.17850476,0.91874735,0.54372363,50.51,0
87423.759,-0.16773132,1.20545958,0.61250087,1.16184988,0.50590167,-1.40866311,-0.53305815,-0.99567590,-0.84714040,0.74721266,-0.70005596,0.89535242,0.99649473,-1.05544797,-0.27231017,0.38867433,1.03502917,0.24122461,0.49852639,0.61268969,0.13552763,1.12334901,0.31579905,0.19471775,0.98907322,-0.06584360,-0.70724701,-0.98351807,72.68,0
126903.856,0.13345358,-0.22203300,-2.00311237,1.04970639,-0.60558674,2.06398996,1.12481226,0.66523232,0.29042693,1.34926251,-0.27150363,1.98994898,-1.09424165,-0.47774203,0.17331900,0.42925050,1.17536341,1.56987160,0.48079753,-0.24972918,0.78116874,1.00585698,1.50726419,0.41872580,0.47924983,-0.50364081,0.19114575,-0.63327682,4.91,0
167483.278,-1.48445848,0.88606986,0.16493265,1.32508793,-0.28744888,0.51288989,0.18239478,1.37927351,0.61927894,-0.17600501,0.30373509,-0.54354109,0.12417544,-0.89491925,-0.42918671,-0.04602915,-0.46061953,0.15301688,-0.15926565,1.02469607,0.67958679,-0.94886711,-0.00911969,-0.31807939,-1.27404807,-0.38031449,-0.71843467,0.73912545,7.98,0
153823.635,-0.66823925,0.88761227,0.47592069,0.83569286,0.65437020,0.60018895,-1.58320784,-2.18432405,-0.36327287,0.91331644,0.59485231,1.19106848,-0.01101110,0.65254173,1.60962478,0.19981877,0.22453847,-0.02775556,-0.18179594,-0.47408254,1.05662214,0.39685340,-0.46221016,0.85124426,-0.40959572,0.78532866,0.15337823,-0.65535822,303.25,0
94915.891,-1.26111750,2.47636914,0.41771723,-0.27382457,0.28074411,-0.69152643,-1.37468327,0.27003585,-1.72251364,0.08761015,6.53757925,0.56354678,1.15404593,0.06532174,-0.97205719,-0.40378362,4.30109633,-2.30938969,2.47594487,1.07793500,-2.67079293,0.46591117,1.52714683,0.86111511,2.04786650,1.46372053,0.47539312,0.13388325,27.82,1
102539.339,-0.48426640,-0.44721569,0.23440670,0.30331205,1.30444879,0.40635334,1.24468209,-0.43086838,-1.21759003,0.19269167,0.99149971,-0.38345942,-0.37669790,-0.13771841,-1.11339257,-0.49322330,-2.00346981,-0.54870045,0.36517929,-0.30562031,1.27973119,1.53843955,-0.30890109,-2.05535241,-0.94369173,-0.14928541,0.52037002,-1.84155374,24.71,0
